	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
PDE2A	-0.5349586622852872	0.01346925828780215	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
HLA-H	-0.5335776722806936	0.016606975945029877	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
RLN1	-0.531770106968818	0.017293255972907293	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
C1orf168	-0.528656300746351	0.019073902534940377	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
TRIM73	-0.5258442613997373	0.016794626851266144	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
CLEC12B	-0.52436888088295	0.017322904561190396	1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PNMA6A	-0.5200572319739037		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
STAT5A	-0.5198296911698412		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
INCA1	-0.518209608493219		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
DNAH7	-0.517269978791748		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
BCRP2	-0.512620855227455		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
ZNF181	-0.5120255300343992		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
FNDC4	-0.5095786619642656		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
CCDC140	-0.5069609111471303		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
LRRN1	-0.5067353655860224		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
WBP1L	-0.5065870986904633		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
MYO5C	-0.505346102995458		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
MUC7	-0.5040121599029876		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
RAB3GAP1	-0.503118063543747		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
NFKBIE	-0.5010791696091048		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
BEND2	-0.5009520441686777		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
SEZ6	-0.5008299685048514		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PEA15	-0.5007333419808537		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
NBEAL1	-0.5002273736367862		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PXMP2	-0.5002050166954357		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
LRG1	-0.4992049520233088		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
UFSP2	-0.4983784801079848		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
DMKN	-0.4979154346285888		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
EPT1	-0.4978300855890839		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
HLA-A	-0.49601733511739643		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
WDR34	-0.4955484780295815		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
CHRNA3	-0.4948466080607103		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PSAP	-0.4946052071242366		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
FA2H	-0.49426905505834173		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
IFI44	-0.49421993107932544		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
LRRC48	-0.49420096922915363		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PBOV1	-0.4940108362500138		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
PCOLCE2	-0.49330628447494423		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
C19orf45	-0.49312543082339383		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
SFT2D2	-0.49298762860074374		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
MMRN1	-0.4925222771097245		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
CMC1	-0.49222951709710727		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
TNKS1BP1	-0.4921218303314343		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
SLX4IP	-0.49121839370523107		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
LCMT2	-0.4900691300453418		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
KBTBD7	-0.48992214704131387		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
KIAA0355	-0.4892553835583954		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
POPDC2	-0.4889317072253648		1.0	1.1714402858314298e-06	1.1714402858314298e-06	1.0	0.0002061855670103093	0.0002061855670103093
KDELC2	-0.48818542667716996		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
GORASP1	-0.4874208471098184		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
MPZL2	-0.4871863569898021		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
METTL2A	-0.48647230340517217		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
TMEM108	-0.48577624992122387		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
IGF2BP2	-0.48422134988151755		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
TRIM74	-0.48418896799857175		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
C2orf15	-0.4839557162409311		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
LCE1B	-0.483444149218211		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
DNAL1	-0.48332807342187717		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ALX3	-0.4833215899644698		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
NXPH1	-0.48331671638642976		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
NKAIN3	-0.4825253312555307		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
DRP2	-0.48239679585425393		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ANGPTL4	-0.48232300279625057		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ZACN	-0.4820457822968651		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
PIGM	-0.4819163878049831		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
MUC17	-0.48165344199913274		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
CCDC108	-0.48156928007217353		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
SEMG2	-0.48143877385714257		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
APOF	-0.4807738501251609		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
LY6G5C	-0.48059140387995003		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ANGPT2	-0.4804761514280974		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
PELI3	-0.4803192379133275		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
PGM3	-0.47987021831574384		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
STAG3L2	-0.4797391970526227		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
C7orf49	-0.47932203339574053		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
COMMD7	-0.4785092405113502		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ZNF829	-0.47834703531752903		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
CYYR1	-0.47818899276592025		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
ODF2L	-0.47744444166407074		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
GPRC5A	-0.47712146967167246		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
UGT3A2	-0.47699924393713933		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
TGDS	-0.4764913941426436		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
PIK3CB	-0.47565353834556884		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.0002061855670103093	0.0002061855670103093
PANX3	-0.47481396402239784		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
CNDP1	-0.4746149151669714		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
C2orf71	-0.4743508198802318		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
TEX261	-0.47397931955864997		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
NMD3	-0.47369118437191404		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
HIST1H2BE	-0.4736280526454867		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
ANAPC7	-0.47355066901573595		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
DIXDC1	-0.4725420008331273		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
DHFRL1	-0.4723957395076047		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
PKP2	-0.4716262243724786		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
NRSN1	-0.47155734917282494		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
AFF1	-0.470781994154918		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.000366972477064	0.000366972477064
AADACL4	-0.4700658566653983		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
C2orf27A	-0.46963190805052174		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
COG5	-0.46903192017500467		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
SUSD2	-0.46883186227069035		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
ALDH1L2	-0.4684946140869311		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
TBC1D31	-0.4682778536483281		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
ECHDC3	-0.4680955700046698		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
TXNDC17	-0.4678016345453256		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
RNASEH2B	-0.46754412171186543		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
SNX10	-0.46737727938584683		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
MTPAP	-0.4668228573699407		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
NCKIPSD	-0.46630215582492596		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
TMEM33	-0.4659103059757121		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
EMILIN1	-0.465581649610439		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
COMMD10	-0.46520875639356324		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
MYCT1	-0.46513259075048713		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
GOLT1A	-0.46456247004650986		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
MDM4	-0.4643721446585641		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
PNMA5	-0.4639414595543721		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
ZNF132	-0.4636632522258368		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
KRTAP3-2	-0.463521097723834		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
ASB2	-0.4634702247045902		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
PLAC1	-0.46342147704354975		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
ELP4	-0.46329049349160606		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
CEP170P1	-0.4629801079274677		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.000597014925373	0.000597014925373
SRY	-0.4623586836550501		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.000740740740741	0.000740740740741
MSI2	-0.46167995977177767		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
CCDC38	-0.46153512980745515		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
TNFAIP8L3	-0.46127534483495813		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
TMEM187	-0.4612021372897813		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
MRI1	-0.46119584554776916		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
C8orf31	-0.46118205652136784		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
CA10	-0.4610384465359208		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
TTC4	-0.46073081468932087		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.000979020979021	0.000979020979021
TMEM147	-0.4593847172235011		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
SCIMP	-0.4593838600808251		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
GPC5	-0.45890625582768396		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
ANKRD26	-0.4588214204044474		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
MTIF3	-0.45858173706387495		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
LINC00238	-0.4584077859509026		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
C6orf62	-0.45799211770658466		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
METTL2B	-0.4576858204915919		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
EXTL2	-0.4575562901982819		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
HERC1	-0.45753566170178367		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00117647058824	0.00117647058824
PSD2	-0.4568542185893236		0.999988285597	1.17144028583e-05	1.17144028583e-05	1.0	0.0012987012987	0.0012987012987
KDELC1	-0.4564370868701771		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
FCGR2B	-0.456151147923505		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
MYH2	-0.4560264762017794		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
METTL13	-0.45600084118132317		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
RIPK1	-0.455897844353029		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
ZDHHC13	-0.4557111951431084		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
CPNE8	-0.4554944196236143		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
AGPAT3	-0.4550372528647714		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
KIAA0226L	-0.45465500285920685		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
TLN2	-0.4545808101427671		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
PROP1	-0.45417400502298183		0.999987114157	1.28858431441e-05	1.28858431441e-05	1.0	0.00133333333333	0.00133333333333
FAM81A	-0.4533711662588957		0.999984771276	1.52287237158e-05	1.52287237158e-05	1.0	0.00155688622754	0.00155688622754
FAM181B	-0.45331869857320006		0.999984771276	1.52287237158e-05	1.52287237158e-05	1.0	0.00155688622754	0.00155688622754
NMB	-0.4532442041637912		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
RABGEF1	-0.4532068190176376		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
RBM41	-0.4529404856017898		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
ZNF124	-0.45237017819484193		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
TRIM6-TRIM34	-0.45194583765043916		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
HCG27	-0.4518822709233071		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
FREM2	-0.45164243904344126		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
MAATS1	-0.45143456349043454		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
PPM1F	-0.4514142760087298		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00159090909091	0.00159090909091
PPP2R2A	-0.4511803157757164		0.999981256955	1.87430445733e-05	1.87430445733e-05	1.0	0.00178770949721	0.00178770949721
CYTH3	-0.45102294986936436		0.999981256955	1.87430445733e-05	1.87430445733e-05	1.0	0.00178770949721	0.00178770949721
TSACC	-0.4508644229727567		0.999981256955	1.87430445733e-05	1.87430445733e-05	1.0	0.00178770949721	0.00178770949721
TRIM34	-0.4506243913078493		0.999980085515	1.99144848591e-05	1.99144848591e-05	1.0	0.00188888888889	0.00188888888889
CCDC144NL	-0.45054806479295423		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
DNAJC14	-0.45044419148624365		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
FGGY	-0.45042677269882486		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
RTP3	-0.45025562184454176		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
ZNF260	-0.45020144645033655		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
GRAMD1A	-0.45002575242342324		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00193548387097	0.00193548387097
CD300A	-0.4499285881273929		0.999977742635	2.22573654308e-05	2.22573654308e-05	1.0	0.00202127659574	0.00202127659574
TAS2R19	-0.4498658573723747		0.999977742635	2.22573654308e-05	2.22573654308e-05	1.0	0.00202127659574	0.00202127659574
LRRC31	-0.448957634278805		0.999975399754	2.46002460025e-05	2.46002460025e-05	1.0	0.00221052631579	0.00221052631579
ACAN	-0.44893160260690146		0.999975399754	2.46002460025e-05	2.46002460025e-05	1.0	0.00221052631579	0.00221052631579
GCNT1	-0.44881736672388023		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00227979274611	0.00227979274611
CLDN6	-0.44873887577189003		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00227979274611	0.00227979274611
DISP2	-0.44873622166665544		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00227979274611	0.00227979274611
KLC2	-0.44854776400373253		0.999973056873	2.69431265741e-05	2.69431265741e-05	1.0	0.00237113402062	0.00237113402062
ARL6IP1	-0.447952108189358		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00253807106599	0.00253807106599
POLR3GL	-0.4476514871772416		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00253807106599	0.00253807106599
SPNS3	-0.44750121197867876		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00253807106599	0.00253807106599
RAB11FIP2	-0.447191559168224		0.999967199672	3.28003280033e-05	3.28003280033e-05	1.0	0.00280193236715	0.00280193236715
GSTO2	-0.44682517626704465		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
MARCO	-0.44663481584954723		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
ZNF449	-0.44650593161645863		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
BTBD10	-0.44642578139261224		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
AVEN	-0.44642262328064436		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
MYBPC3	-0.44624397382923003		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
LRTOMT	-0.44566015842658674		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
TCP10	-0.44564973947303577		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
DAZ2	-0.4455817047250171		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00280193236715	0.00280193236715
WDR35	-0.44523670555875144		0.999962513911	3.74860891466e-05	3.74860891466e-05	1.0	0.00294930875576	0.00294930875576
RBM43	-0.4451242739728461		0.999962513911	3.74860891466e-05	3.74860891466e-05	1.0	0.00294930875576	0.00294930875576
INSL6	-0.4448223534461134		0.999962513911	3.74860891466e-05	3.74860891466e-05	1.0	0.00294930875576	0.00294930875576
