	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CA13	-0.3606756047418102		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.00044444444444444447	0.00044444444444444447
TMEM136	-0.3599115019680234		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.00044444444444444447	0.00044444444444444447
MAPK13	-0.35953036672600924		0.99999882856	1.17144028583e-06	1.17144028583e-06	1.0	0.00044444444444444447	0.00044444444444444447
LGR4	-0.35812350448996605		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
TMEM217	-0.35757339779104275		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
CNPY1	-0.3574014184790742		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
RAB27B	-0.3570776018145659		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
GP1BA	-0.3570740240794875		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
CMTM6	-0.35562705810006534		0.999997657119	2.34288057166e-06	2.34288057166e-06	1.0	0.00078431372549	0.00078431372549
C1orf162	-0.3546383975572393		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00109090909091	0.00109090909091
RPN2	-0.3546271509406461		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00109090909091	0.00109090909091
METTL16	-0.35364427802985465		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00109090909091	0.00109090909091
DARS2	-0.3535280553463563		0.999996485679	3.51432085749e-06	3.51432085749e-06	1.0	0.00109090909091	0.00109090909091
AKR1C3	-0.35229638344081415		0.999995314239	4.68576114333e-06	4.68576114333e-06	1.0	0.00142857142857	0.00142857142857
S100A7A	-0.35125432752974906		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
MPHOSPH6	-0.34980995678000204		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
GBGT1	-0.3490110801913496		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
SORBS1	-0.34898116377957916		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
CTNNA3	-0.3480859788403166		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
CGA	-0.34797446401872417		0.999994142799	5.85720142916e-06	5.85720142916e-06	1.0	0.00161290322581	0.00161290322581
CXXC5	-0.3472508538350891		0.999992971358	7.02864171499e-06	7.02864171499e-06	1.0	0.00190476190476	0.00190476190476
FIBP	-0.3454562299368091		0.999991799918	8.20008200082e-06	8.20008200082e-06	1.0	0.0021875	0.0021875
HIST1H2BJ	-0.3448174015051516		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.00242424242424	0.00242424242424
ADPRH	-0.3445485089348277		0.999990628478	9.37152228665e-06	9.37152228665e-06	1.0	0.00242424242424	0.00242424242424
LZTFL1	-0.3441204255433548		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00257142857143	0.00257142857143
NUDT3	-0.34395954786408073		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00257142857143	0.00257142857143
ZNF880	-0.3436308459626893		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00257142857143	0.00257142857143
SRP9	-0.3434433819864765		0.999989457037	1.05429625725e-05	1.05429625725e-05	1.0	0.00257142857143	0.00257142857143
LPP	-0.34298622551980024		0.999988285597	1.17144028583e-05	1.17144028583e-05	1.0	0.00277777777778	0.00277777777778
CKAP2	-0.3425238937807516		0.999988285597	1.17144028583e-05	1.17144028583e-05	1.0	0.00277777777778	0.00277777777778
RPL10L	-0.33989441595023956		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.00311688311688	0.00311688311688
EN2	-0.33906257500934356		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.00311688311688	0.00311688311688
PCBP2	-0.3385641747304377		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.00311688311688	0.00311688311688
BLZF1	-0.33839262219144234		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.00311688311688	0.00311688311688
PMS2P3	-0.3381080032260754		0.999985942717	1.405728343e-05	1.405728343e-05	1.0	0.00311688311688	0.00311688311688
POLI	-0.3378545386204166		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00354430379747	0.00354430379747
SLC2A7	-0.3370197921495468		0.999983599836	1.64001640016e-05	1.64001640016e-05	1.0	0.00354430379747	0.00354430379747
GSTA7P	-0.33630724326898226		0.999982428396	1.75716042875e-05	1.75716042875e-05	1.0	0.00375	0.00375
MUC2	-0.33536242882465045		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00428571428571	0.00428571428571
FAM107A	-0.3353287533564236		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00428571428571	0.00428571428571
PLEKHA6	-0.3349735273807432		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00428571428571	0.00428571428571
GNS	-0.33483207331883397		0.999978914075	2.1085925145e-05	2.1085925145e-05	1.0	0.00428571428571	0.00428571428571
RCN2	-0.3342930683015488		0.999977742635	2.22573654308e-05	2.22573654308e-05	1.0	0.00447058823529	0.00447058823529
GGH	-0.33385777281978557		0.999976571194	2.34288057166e-05	2.34288057166e-05	1.0	0.0046511627907	0.0046511627907
SNRK	-0.33358996474826674		0.999975399754	2.46002460025e-05	2.46002460025e-05	1.0	0.00477272727273	0.00477272727273
RPS27L	-0.33222045815105244		0.999975399754	2.46002460025e-05	2.46002460025e-05	1.0	0.00477272727273	0.00477272727273
ZIC1	-0.3318616074301176		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00478260869565	0.00478260869565
TEX38	-0.3315692416814477		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00478260869565	0.00478260869565
CXorf40A	-0.3313324798117379		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00478260869565	0.00478260869565
RALGDS	-0.33112372992868017		0.999974228314	2.57716862883e-05	2.57716862883e-05	1.0	0.00478260869565	0.00478260869565
C4BPA	-0.33078676945726126		0.999973056873	2.69431265741e-05	2.69431265741e-05	1.0	0.00494623655914	0.00494623655914
TRMT12	-0.3299867190032706		0.999971885433	2.811456686e-05	2.811456686e-05	1.0	0.00505050505051	0.00505050505051
AQP7P1	-0.3297597365389764		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00505050505051	0.00505050505051
CDY2B	-0.3294038490645009		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00505050505051	0.00505050505051
CDY2A	-0.3294038490645009		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00505050505051	0.00505050505051
MMP23A	-0.3293130259527328		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00505050505051	0.00505050505051
HS2ST1	-0.3291216370388223		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00505050505051	0.00505050505051
ADAM17	-0.3286249978172031		0.999969542553	3.04574474316e-05	3.04574474316e-05	1.0	0.0052	0.0052
ANKRD16	-0.32836556358665514		0.999968371112	3.16288877174e-05	3.16288877174e-05	1.0	0.0052427184466	0.0052427184466
POSTN	-0.32824476807803316		0.999968371112	3.16288877174e-05	3.16288877174e-05	1.0	0.0052427184466	0.0052427184466
ZNF620	-0.3281082523536948		0.999968371112	3.16288877174e-05	3.16288877174e-05	1.0	0.0052427184466	0.0052427184466
CREB3L4	-0.32770530771993567		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
AGTR1	-0.3275662516986152		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
AFTPH	-0.3275019647784484		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
ZC3HAV1L	-0.32745180263268836		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
RNF2	-0.32745022770365667		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
SLC5A7	-0.3273982456828567		0.999966028232	3.39717682891e-05	3.39717682891e-05	1.0	0.00532110091743	0.00532110091743
RAB7B	-0.32625966118517186		0.999963685351	3.63146488608e-05	3.63146488608e-05	1.0	0.00553571428571	0.00553571428571
RAB28	-0.32622381268628353		0.999963685351	3.63146488608e-05	3.63146488608e-05	1.0	0.00553571428571	0.00553571428571
ANKRD13C	-0.32595983504383447		0.999963685351	3.63146488608e-05	3.63146488608e-05	1.0	0.00553571428571	0.00553571428571
HLA-F	-0.3257997287065409		0.999961342471	3.86575294324e-05	3.86575294324e-05	1.0	0.00569230769231	0.00569230769231
TNFAIP2	-0.325439169946443		0.99996017103	3.98289697183e-05	3.98289697183e-05	1.0	0.00569230769231	0.00569230769231
CARD16	-0.32542315303647434		0.99996017103	3.98289697183e-05	3.98289697183e-05	1.0	0.00569230769231	0.00569230769231
CAMK2D	-0.3254048881033601		0.99996017103	3.98289697183e-05	3.98289697183e-05	1.0	0.00569230769231	0.00569230769231
P2RX4	-0.3250371154630701		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
SEPP1	-0.32496186039459635		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
BSX	-0.32478171676674045		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
FOXI1	-0.32469689847741795		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
POLR3D	-0.32461052774917837		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
N4BP2	-0.32454811175846654		0.99995899959	4.10004100041e-05	4.10004100041e-05	1.0	0.00569230769231	0.00569230769231
GNRHR	-0.3244948823589806		0.99995782815	4.21718502899e-05	4.21718502899e-05	1.0	0.00569230769231	0.00569230769231
TAP1	-0.3244344176654666		0.99995782815	4.21718502899e-05	4.21718502899e-05	1.0	0.00569230769231	0.00569230769231
SFTPB	-0.3243865411347223		0.99995782815	4.21718502899e-05	4.21718502899e-05	1.0	0.00569230769231	0.00569230769231
ZNF80	-0.32410834439078956		0.999956656709	4.33432905758e-05	4.33432905758e-05	1.0	0.00569230769231	0.00569230769231
RNF138P1	-0.3234454731007354		0.999956656709	4.33432905758e-05	4.33432905758e-05	1.0	0.00569230769231	0.00569230769231
RGN	-0.32321096106269065		0.999956656709	4.33432905758e-05	4.33432905758e-05	1.0	0.00569230769231	0.00569230769231
UBE2N	-0.3229139010684491		0.999956656709	4.33432905758e-05	4.33432905758e-05	1.0	0.00569230769231	0.00569230769231
SLCO1B1	-0.3229050356105777		0.999956656709	4.33432905758e-05	4.33432905758e-05	1.0	0.00569230769231	0.00569230769231
LARP4B	-0.32259301483947617		0.999955485269	4.45147308616e-05	4.45147308616e-05	1.0	0.00580152671756	0.00580152671756
FRMD3	-0.3218916494126483		0.999953142389	4.68576114333e-05	4.68576114333e-05	1.0	0.00606060606061	0.00606060606061
PAG1	-0.32178276927539773		0.999951970948	4.80290517191e-05	4.80290517191e-05	1.0	0.00611940298507	0.00611940298507
FAP	-0.3217641024685357		0.999951970948	4.80290517191e-05	4.80290517191e-05	1.0	0.00611940298507	0.00611940298507
EMC10	-0.32126995544401343		0.999949628068	5.03719322908e-05	5.03719322908e-05	1.0	0.00632352941176	0.00632352941176
CASKIN1	-0.3212691205171102		0.999949628068	5.03719322908e-05	5.03719322908e-05	1.0	0.00632352941176	0.00632352941176
BTN2A2	-0.3210598237305411		0.999948456627	5.15433725766e-05	5.15433725766e-05	1.0	0.00642335766423	0.00642335766423
FOXO3B	-0.3201586519627418		0.999943770866	5.62291337199e-05	5.62291337199e-05	1.0	0.00690647482014	0.00690647482014
FOXO3	-0.3201586519627418		0.999943770866	5.62291337199e-05	5.62291337199e-05	1.0	0.00690647482014	0.00690647482014
RNASE2	-0.3195591986269006		0.999941427986	5.85720142916e-05	5.85720142916e-05	1.0	0.00714285714286	0.00714285714286
MCEMP1	-0.3192091120187097		0.999937913665	6.20863351491e-05	6.20863351491e-05	1.0	0.00746478873239	0.00746478873239
KLHL20	-0.31907123126188414		0.999937913665	6.20863351491e-05	6.20863351491e-05	1.0	0.00746478873239	0.00746478873239
ANKRD18DP	-0.3190506969026794		0.999936742225	6.32577754349e-05	6.32577754349e-05	1.0	0.0075	0.0075
LRRC69	-0.318621673955077		0.999936742225	6.32577754349e-05	6.32577754349e-05	1.0	0.0075	0.0075
VAMP5	-0.3181267422998587		0.999934399344	6.56006560066e-05	6.56006560066e-05	1.0	0.00772413793103	0.00772413793103
FOXL2	-0.3175636871657711		0.999932056463	6.79435365782e-05	6.79435365782e-05	1.0	0.00794520547945	0.00794520547945
EEF1A2	-0.31713275585718714		0.999923856381	7.6143618579e-05	7.6143618579e-05	1.0	0.00878378378378	0.00878378378378
GOLGA6A	-0.3170435425919303		0.999923856381	7.6143618579e-05	7.6143618579e-05	1.0	0.00878378378378	0.00878378378378
QRICH2	-0.31701477122413363		0.999922684941	7.73150588649e-05	7.73150588649e-05	1.0	0.00885906040268	0.00885906040268
RIMKLB	-0.3167738630729143		0.999920342061	7.96579394365e-05	7.96579394365e-05	1.0	0.00906666666667	0.00906666666667
RAD51D	-0.316582854021012		0.99991917062	8.08293797224e-05	8.08293797224e-05	1.0	0.00913907284768	0.00913907284768
NUDT10	-0.3162879952186474		0.999915656299	8.43437005799e-05	8.43437005799e-05	1.0	0.00947368421053	0.00947368421053
ZFP36L1	-0.3160914596361418		0.999914484859	8.55151408657e-05	8.55151408657e-05	1.0	0.00950617283951	0.00950617283951
NCAM2	-0.3158777119098691		0.999910970538	8.90294617232e-05	8.90294617232e-05	1.0	0.00950617283951	0.00950617283951
EMC2	-0.3158044680254505		0.999910970538	8.90294617232e-05	8.90294617232e-05	1.0	0.00950617283951	0.00950617283951
ZNF714	-0.3156817021549075		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
PCAT4	-0.3155804010682498		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
MT1JP	-0.31555203633842177		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
MT1M	-0.31555203633842177		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
KCTD12	-0.3152660197345153		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
GPRASP1	-0.3151531584092279		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
RANBP6	-0.3151236177599433		0.999909799098	9.0200902009e-05	9.0200902009e-05	1.0	0.00950617283951	0.00950617283951
RBPJ	-0.31489091971560546		0.999908627658	9.13723422949e-05	9.13723422949e-05	1.0	0.00957055214724	0.00957055214724
LASP1	-0.3148046052513875		0.999907456217	9.25437825807e-05	9.25437825807e-05	1.0	0.00957575757576	0.00957575757576
LRRFIP2	-0.3144493632659995		0.999907456217	9.25437825807e-05	9.25437825807e-05	1.0	0.00957575757576	0.00957575757576
CRISPLD1	-0.3137624881391759		0.999901599016	9.84009840098e-05	9.84009840098e-05	1.0	0.0100591715976	0.0100591715976
ENPP3	-0.3137547837054772		0.999901599016	9.84009840098e-05	9.84009840098e-05	1.0	0.0100591715976	0.0100591715976
IGIP	-0.3136127241548338		0.999900427576	9.95724242957e-05	9.95724242957e-05	1.0	0.0100591715976	0.0100591715976
AMZ2	-0.3134167768197196		0.999900427576	9.95724242957e-05	9.95724242957e-05	1.0	0.0100591715976	0.0100591715976
ZMAT1	-0.3129692648196227		0.999895741815	0.000104258185439	0.000104258185439	1.0	0.0104093567251	0.0104093567251
MGP	-0.3129620292106146		0.999895741815	0.000104258185439	0.000104258185439	1.0	0.0104093567251	0.0104093567251
EGLN3	-0.31246019460150715		0.999891056053	0.000108943946582	0.000108943946582	1.0	0.0106818181818	0.0106818181818
GTF3A	-0.3123651410093813		0.999889884613	0.000110115386868	0.000110115386868	1.0	0.0106818181818	0.0106818181818
MORC2-AS1	-0.3123195403204		0.999889884613	0.000110115386868	0.000110115386868	1.0	0.0106818181818	0.0106818181818
POLL	-0.3121610063535751		0.999889884613	0.000110115386868	0.000110115386868	1.0	0.0106818181818	0.0106818181818
CHST13	-0.312126973094761		0.999889884613	0.000110115386868	0.000110115386868	1.0	0.0106818181818	0.0106818181818
GC	-0.31164196764739227		0.999887541733	0.00011245826744	0.00011245826744	1.0	0.0108474576271	0.0108474576271
IRF2	-0.3113407964734191		0.999884027412	0.000115972588297	0.000115972588297	1.0	0.011061452514	0.011061452514
MT1L	-0.3112577872618986		0.999884027412	0.000115972588297	0.000115972588297	1.0	0.011061452514	0.011061452514
SPINK14	-0.31107575597748344		0.999881684531	0.000118315468869	0.000118315468869	1.0	0.0112222222222	0.0112222222222
MYO1C	-0.3108452802588099		0.999880513091	0.000119486909155	0.000119486909155	1.0	0.011270718232	0.011270718232
EIF2AK1	-0.31038287258633535		0.99987699877	0.000123001230012	0.000123001230012	1.0	0.0115217391304	0.0115217391304
TMX1	-0.31022498973712914		0.99987582733	0.000124172670298	0.000124172670298	1.0	0.0115217391304	0.0115217391304
C21orf62-AS1	-0.31003618450585047		0.99987582733	0.000124172670298	0.000124172670298	1.0	0.0115217391304	0.0115217391304
NIPAL2	-0.30991582920423183		0.999874655889	0.000125344110584	0.000125344110584	1.0	0.0115675675676	0.0115675675676
FAM157B	-0.3096054994038829		0.999872313009	0.000127686991156	0.000127686991156	1.0	0.0117204301075	0.0117204301075
TCTEX1D1	-0.30950095250222676		0.999871141569	0.000128858431441	0.000128858431441	1.0	0.0117647058824	0.0117647058824
SPATA45	-0.30922489965841404		0.999868798688	0.000131201312013	0.000131201312013	1.0	0.011832460733	0.011832460733
CCDC62	-0.3090436738540618		0.999867627248	0.000132372752299	0.000132372752299	1.0	0.011832460733	0.011832460733
OPCML	-0.3088997227370267		0.999867627248	0.000132372752299	0.000132372752299	1.0	0.011832460733	0.011832460733
BTBD11	-0.3088422495078673		0.999867627248	0.000132372752299	0.000132372752299	1.0	0.011832460733	0.011832460733
ABTB1	-0.30825542371280845		0.999860598606	0.000139401394014	0.000139401394014	1.0	0.0123316062176	0.0123316062176
FAM104A	-0.308225035899437		0.999860598606	0.000139401394014	0.000139401394014	1.0	0.0123316062176	0.0123316062176
OR10AG1	-0.30805757777020876		0.999858255725	0.000141744274586	0.000141744274586	1.0	0.0123469387755	0.0123469387755
ID4	-0.3080384963694633		0.999858255725	0.000141744274586	0.000141744274586	1.0	0.0123469387755	0.0123469387755
SPRY1	-0.3080305853843587		0.999858255725	0.000141744274586	0.000141744274586	1.0	0.0123469387755	0.0123469387755
RFK	-0.30686091821565764		0.999851227084	0.000148772916301	0.000148772916301	1.0	0.0125961538462	0.0125961538462
ACE2	-0.3067096486231424		0.999851227084	0.000148772916301	0.000148772916301	1.0	0.0125961538462	0.0125961538462
COMMD8	-0.30665878882301856		0.999851227084	0.000148772916301	0.000148772916301	1.0	0.0125961538462	0.0125961538462
INHBE	-0.30650335583683663		0.999850055643	0.000149944356586	0.000149944356586	1.0	0.0125961538462	0.0125961538462
ITLN2	-0.3064319293046371		0.999850055643	0.000149944356586	0.000149944356586	1.0	0.0125961538462	0.0125961538462
PTBP2	-0.30612595130240444		0.999848884203	0.000151115796872	0.000151115796872	1.0	0.0125961538462	0.0125961538462
SLC25A12	-0.30605891861175716		0.999847712763	0.000152287237158	0.000152287237158	1.0	0.0125961538462	0.0125961538462
GSC2	-0.30604998769536956		0.999847712763	0.000152287237158	0.000152287237158	1.0	0.0125961538462	0.0125961538462
SSX9	-0.3059151026563483		0.999846541323	0.000153458677444	0.000153458677444	1.0	0.0125961538462	0.0125961538462
LINC01106	-0.30590370535715206		0.999846541323	0.000153458677444	0.000153458677444	1.0	0.0125961538462	0.0125961538462
PSMA8	-0.30582052792370323		0.999846541323	0.000153458677444	0.000153458677444	1.0	0.0125961538462	0.0125961538462
CADM1	-0.3057742833082191		0.999846541323	0.000153458677444	0.000153458677444	1.0	0.0125961538462	0.0125961538462
ISG20	-0.30555636139649267		0.999845369882	0.00015463011773	0.00015463011773	1.0	0.0126066350711	0.0126066350711
ZFHX3	-0.30537453832632644		0.999844198442	0.000155801558016	0.000155801558016	1.0	0.0126066350711	0.0126066350711
TMEM52B	-0.30527110311903655		0.999844198442	0.000155801558016	0.000155801558016	1.0	0.0126066350711	0.0126066350711
ATP6V0E1	-0.30505265175499263		0.999840684121	0.000159315878873	0.000159315878873	1.0	0.0126511627907	0.0126511627907
DND1	-0.30503579982027457		0.999840684121	0.000159315878873	0.000159315878873	1.0	0.0126511627907	0.0126511627907
LINC00083	-0.30501817634334405		0.999840684121	0.000159315878873	0.000159315878873	1.0	0.0126511627907	0.0126511627907
AVPI1	-0.30495788437147314		0.999840684121	0.000159315878873	0.000159315878873	1.0	0.0126511627907	0.0126511627907
CXorf40B	-0.3048127279402643		0.999839512681	0.000160487319159	0.000160487319159	1.0	0.0126605504587	0.0126605504587
CALD1	-0.3047164471608771		0.999838341241	0.000161658759445	0.000161658759445	1.0	0.0126605504587	0.0126605504587
UPB1	-0.304690386949113		0.999838341241	0.000161658759445	0.000161658759445	1.0	0.0126605504587	0.0126605504587
